order_id,customer,amount,date,status
ORD-002212,James Garcia,910.47,2024-11-09,cancelled
ORD-002213,Elizabeth Martinez,530.42,2023-12-29,shipped
ORD-002214,Linda Garcia,1438.25,2023-06-24,shipped
ORD-002215,Jessica Martinez,1729.73,2023-06-09,pending
ORD-002216,John Martinez,1295.37,2024-09-21,pending
ORD-002217,James Williams,1573.15,2024-03-20,delivered
ORD-002218,Charles Davis,1817.56,2024-03-06,delivered
ORD-002219,Robert Johnson,483.5,2023-12-27,pending
ORD-002220,David Williams,320.41,2023-11-25,delivered
ORD-002221,Patricia Jones,994.62,2024-09-19,shipped
ORD-002222,Charles Smith,809.18,2024-07-18,pending
ORD-002223,Jennifer Johnson,1261.9,2023-11-01,shipped
ORD-002224,Linda Jones,933.26,2024-01-04,cancelled
ORD-002225,James Williams,1924.34,2023-05-27,shipped
ORD-002226,William Jones,26606.99,2023-01-20,delivered
ORD-002227,Thomas Brown,1006.86,2024-09-29,shipped
ORD-002228,John Miller,562.86,2023-10-11,cancelled
ORD-002229,William Martinez,1816.91,2023-02-15,delivered
ORD-002230,Mary Jones,1571.44,2023-11-29,delivered
ORD-002231,Linda Jones,211.05,2023-01-20,delivered
ORD-002232,David Williams,1411.4,2023-12-04,delivered
ORD-002233,Mary Brown,1381.26,2023-09-29,pending
ORD-002234,Patricia Brown,372.88,2023-08-05,cancelled
ORD-002235,Elizabeth Garcia,915.93,2023-05-22,pending
ORD-002236,Jessica Garcia,1251.97,2024-07-22,shipped
ORD-002237,Linda Smith,1800.32,2023-06-03,shipped
ORD-002238,James Jones,1893.23,2023-06-01,pending
ORD-002239,Barbara Miller,1382.38,2023-11-07,delivered
ORD-002240,Jessica Brown,1516.59,2024-06-28,delivered
ORD-002241,James Jones,429.81,2023-02-10,pending
ORD-002242,Richard Miller,1133.21,2024-10-18,pending
ORD-002243,Richard Garcia,1055.4,2024-10-28,cancelled
ORD-002244,Linda Jones,1613.22,2024-07-17,pending
ORD-002245,Jessica Davis,685.03,2023-04-21,pending
ORD-002246,Mary Johnson,659.98,2023-06-14,pending
ORD-002247,Michael Brown,997.41,2023-08-11,cancelled
ORD-002248,Michael Williams,754.08,2023-05-21,shipped
ORD-002249,Thomas Smith,43627.65,2024-08-10,shipped
ORD-002250,Patricia Rodriguez,1876.0,2023-01-04,delivered
ORD-002251,Karen Smith,420.59,2023-09-12,delivered
ORD-002252,Michael Brown,13433.25,2024-07-04,shipped
ORD-002253,Jessica Davis,1020.56,2023-04-14,pending
ORD-002254,Susan Williams,1498.21,2023-09-05,shipped
ORD-002255,Richard Martinez,1510.85,2023-04-14,shipped
ORD-002256,Patricia Smith,1025.66,2023-03-26,delivered
ORD-002257,Richard Jones,675.08,2024-05-09,cancelled
ORD-002258,Michael Davis,1364.76,2023-04-03,delivered
ORD-002259,Elizabeth Brown,1866.15,2024-06-20,delivered
ORD-002260,Charles Garcia,1396.89,2024-05-04,pending
ORD-002261,Sarah Williams,1938.9,2024-08-09,pending
ORD-002262,Joseph Johnson,1936.32,2024-08-02,pending
ORD-002263,James Williams,1128.53,2024-05-31,delivered
ORD-002264,Barbara Brown,379.89,2023-02-09,delivered
ORD-002265,Elizabeth Johnson,995.36,2023-11-21,shipped
ORD-002266,Susan Johnson,19453.4,2023-08-28,shipped
ORD-002267,Jessica Davis,1274.73,2024-05-06,delivered
ORD-002268,David Smith,1516.63,2023-10-22,delivered
ORD-002269,Elizabeth Johnson,8145.1,2023-05-15,cancelled
ORD-002270,John Jones,1743.54,2023-07-22,cancelled
ORD-002271,Karen Williams,1532.67,2024-08-14,shipped
ORD-002272,Richard Jones,110.72,2023-03-04,delivered
ORD-002273,Jessica Martinez,1561.54,2023-02-20,shipped
ORD-002274,Richard Johnson,684.53,2024-07-25,delivered
ORD-002275,Joseph Jones,40258.22,2023-11-02,shipped
ORD-002276,Barbara Brown,887.98,2023-08-08,delivered
ORD-002277,William Smith,343.72,2023-01-05,pending
ORD-002278,Jennifer Williams,470.45,2023-02-27,pending
ORD-002279,Patricia Smith,478.52,2023-03-05,cancelled
ORD-002280,Michael Johnson,427.39,2024-05-25,delivered
ORD-002281,Richard Miller,1100.43,2024-06-30,shipped
ORD-002282,David Miller,1469.54,2024-10-28,cancelled
ORD-002283,Jennifer Johnson,119.78,2023-07-17,delivered
ORD-002284,Michael Williams,1459.47,2024-01-19,delivered
ORD-002285,Jessica Martinez,1272.27,2023-01-18,pending
ORD-002286,Robert Johnson,1898.74,2023-11-19,delivered
ORD-002287,Barbara Rodriguez,15.46,2024-01-03,pending
ORD-002288,Mary Smith,182.26,2023-04-29,delivered
ORD-002289,John Brown,1481.04,2024-09-24,shipped
ORD-002290,Thomas Brown,402.24,2024-09-13,shipped
ORD-002291,Barbara Brown,486.86,2024-11-17,cancelled
ORD-002292,Charles Martinez,251.56,2023-10-05,pending
ORD-002293,Charles Williams,1729.03,2024-10-18,cancelled
ORD-002294,Mary Williams,1643.29,2024-10-17,shipped
ORD-002295,Michael Miller,405.49,2024-07-09,delivered
ORD-002296,Elizabeth Garcia,1302.14,2023-10-30,shipped
ORD-002297,Mary Rodriguez,49948.52,2024-05-22,delivered
ORD-002298,Mary Johnson,1232.84,2024-01-10,delivered
ORD-002299,Michael Jones,672.43,2023-09-13,shipped
ORD-002300,James Miller,913.35,2024-04-05,pending
ORD-002301,Karen Garcia,337.53,2024-03-14,delivered
ORD-002302,Elizabeth Johnson,1828.06,2023-12-18,cancelled
ORD-002303,Joseph Davis,1143.91,2024-07-15,pending
ORD-002304,James Davis,150.44,2023-09-20,shipped
ORD-002305,Jennifer Martinez,1924.15,2023-08-12,shipped
ORD-002306,Robert Williams,1336.22,2024-10-15,delivered
ORD-002307,Patricia Smith,828.32,2023-11-08,delivered
ORD-002308,Patricia Johnson,293.25,2023-04-01,delivered
ORD-002309,William Davis,1589.73,2023-04-14,delivered
ORD-002310,Susan Rodriguez,1198.74,2023-01-21,cancelled
ORD-002311,Joseph Johnson,392.63,2024-07-11,pending
ORD-002312,James Miller,1732.97,2023-06-28,delivered
ORD-002313,Elizabeth Miller,84.34,2024-01-10,cancelled
ORD-002314,Joseph Davis,1512.36,2023-08-10,delivered
ORD-002315,Susan Garcia,1848.27,2024-06-23,delivered
ORD-002316,Robert Garcia,943.03,2023-02-22,delivered
ORD-002317,Patricia Jones,718.87,2024-02-25,pending
ORD-002318,Mary Garcia,908.26,2023-03-04,delivered
ORD-002319,Robert Martinez,332.76,2023-05-20,delivered
ORD-002320,Jennifer Johnson,717.38,2024-05-14,shipped
ORD-002321,Susan Garcia,736.53,2023-06-22,pending
ORD-002322,John Brown,1213.64,2023-12-05,pending
ORD-002323,Patricia Johnson,468.73,2023-11-30,shipped
ORD-002324,Elizabeth Smith,1552.04,2024-09-10,delivered
ORD-002325,Thomas Brown,1296.9,2023-05-18,shipped
ORD-002326,Barbara Jones,660.39,2024-09-03,cancelled
ORD-002327,Charles Williams,516.07,2024-09-01,cancelled
ORD-002328,Jennifer Brown,915.99,2023-12-18,pending
ORD-002329,Karen Martinez,1770.82,2024-04-02,delivered
ORD-002330,Jessica Jones,17.6,2023-01-31,shipped
ORD-002331,Jennifer Martinez,1856.82,2024-08-03,delivered
ORD-002332,Michael Johnson,27193.62,2024-02-22,delivered
ORD-002333,Charles Jones,42.65,2024-07-24,shipped
ORD-002334,Joseph Brown,1353.72,2023-06-26,pending
ORD-002335,Linda Williams,900.8,2023-06-30,pending
ORD-002336,Linda Johnson,1893.94,2023-02-22,shipped
ORD-002337,Robert Martinez,742.02,2024-11-04,delivered
ORD-002338,Karen Davis,1778.27,2023-07-18,pending
ORD-002339,David Davis,1084.94,2023-06-20,shipped
ORD-002340,Michael Williams,851.46,2024-10-16,shipped
ORD-002341,John Smith,1984.63,2024-07-02,delivered
ORD-002342,Jennifer Williams,1436.56,2024-11-23,pending
ORD-002343,David Davis,1851.98,2023-06-26,pending
ORD-002344,Michael Martinez,1326.06,2023-12-08,shipped
ORD-002345,Thomas Johnson,1869.57,2024-06-13,cancelled
ORD-002346,Sarah Jones,731.35,2024-02-10,cancelled
ORD-002347,Karen Miller,572.32,2023-07-11,pending
ORD-002348,Thomas Jones,649.66,2023-12-08,delivered
ORD-002349,David Williams,1123.22,2024-01-24,cancelled
ORD-002350,Patricia Davis,108.18,2024-09-20,cancelled
ORD-002351,Susan Jones,1097.25,2024-08-21,delivered
ORD-002352,Mary Jones,1294.56,2023-06-24,shipped
ORD-002353,Jennifer Williams,1338.04,2024-11-17,delivered
ORD-002354,William Rodriguez,10153.48,2023-10-29,delivered
ORD-002355,Thomas Martinez,417.19,2024-03-09,delivered
ORD-002356,David Garcia,1342.0,2024-06-30,delivered
ORD-002357,Mary Brown,332.69,2024-03-31,pending
ORD-002358,Mary Rodriguez,1925.37,2023-09-25,cancelled
ORD-002359,Elizabeth Jones,43.96,2024-05-02,delivered
ORD-002360,Patricia Miller,430.84,2024-07-06,delivered
ORD-002361,Susan Williams,1852.12,2023-08-19,shipped
ORD-002362,Richard Davis,1613.93,2024-04-04,cancelled
ORD-002363,Linda Martinez,617.8,2024-12-01,delivered
ORD-002364,Sarah Brown,805.18,2024-05-08,cancelled
ORD-002365,Elizabeth Johnson,1629.88,2023-07-10,cancelled
ORD-002366,Thomas Williams,42.63,2023-09-14,pending
ORD-002367,Richard Jones,311.96,2024-05-07,shipped
ORD-002368,Sarah Brown,1279.54,2023-06-30,delivered
ORD-002369,Jennifer Johnson,20.51,2024-01-03,pending
ORD-002370,Susan Rodriguez,1878.43,2024-07-10,pending
ORD-002371,Jennifer Williams,883.38,2023-09-17,delivered
ORD-002372,Susan Garcia,40.42,2024-04-11,delivered
ORD-002373,Thomas Garcia,1782.1,2023-01-09,pending
ORD-002374,Thomas Williams,28.17,2024-01-08,cancelled
ORD-002375,Richard Brown,968.73,2024-05-07,shipped
ORD-002376,Joseph Smith,504.84,2023-12-04,cancelled
ORD-002377,Michael Smith,1370.37,2024-10-06,cancelled
ORD-002378,Richard Davis,202.61,2024-09-21,pending
ORD-002379,Richard Miller,1265.3,2024-09-07,delivered
ORD-002380,James Jones,610.62,2024-03-14,pending
ORD-002381,Thomas Davis,1997.98,2023-01-16,delivered
ORD-002382,Jessica Martinez,1926.8,2024-04-28,pending
ORD-002383,James Jones,313.76,2024-10-03,pending
ORD-002384,Joseph Jones,1447.96,2023-10-07,shipped
ORD-002385,Charles Garcia,440.54,2023-03-21,cancelled
ORD-002386,Patricia Davis,937.23,2023-07-09,delivered
ORD-002387,Sarah Rodriguez,955.51,2023-06-18,pending
ORD-002388,Karen Johnson,606.78,2023-12-22,cancelled
ORD-002389,Mary Rodriguez,1126.75,2024-02-21,cancelled
ORD-002390,Michael Rodriguez,1824.02,2024-03-01,shipped
ORD-002391,John Brown,1733.78,2023-04-09,delivered
ORD-002392,Richard Rodriguez,171.96,2023-12-06,pending
ORD-002393,Thomas Smith,1072.75,2023-11-05,pending
ORD-002394,Patricia Martinez,340.8,2024-11-12,pending
ORD-002395,Richard Miller,1744.8,2023-11-24,pending
ORD-002396,Joseph Rodriguez,1685.17,2023-03-01,pending
ORD-002397,Sarah Brown,1733.42,2023-07-17,shipped
ORD-002398,Jessica Williams,125.41,2024-06-03,delivered
ORD-002399,Barbara Miller,1967.72,2023-06-19,shipped
ORD-002400,Michael Johnson,1916.43,2023-06-28,shipped
ORD-002401,Elizabeth Brown,1740.1,2024-03-02,pending
ORD-002402,Richard Garcia,561.6,2023-08-27,shipped
ORD-002403,Sarah Rodriguez,148.74,2023-09-24,shipped
ORD-002404,Barbara Rodriguez,346.46,2023-06-23,shipped
ORD-002405,Michael Martinez,457.09,2024-04-06,pending
ORD-002406,Richard Jones,1483.75,2023-06-17,pending
ORD-002407,Karen Rodriguez,1357.15,2023-09-20,cancelled
ORD-002408,Elizabeth Smith,495.25,2024-10-08,pending
ORD-002409,Joseph Garcia,373.08,2023-03-23,shipped
ORD-002410,Jennifer Martinez,902.41,2024-11-30,cancelled
ORD-002411,Michael Brown,285.34,2023-07-04,cancelled
ORD-002412,Robert Smith,857.11,2024-05-29,cancelled
ORD-002413,Richard Williams,30105.09,2023-10-22,delivered
ORD-002414,William Williams,900.44,2024-11-09,pending
ORD-002415,Patricia Davis,900.58,2024-11-22,shipped
ORD-002416,John Johnson,1370.17,2024-04-28,delivered
ORD-002417,John Johnson,1848.72,2024-06-20,shipped
ORD-002418,Susan Johnson,711.42,2023-04-23,cancelled
ORD-002419,Thomas Smith,292.36,2023-11-22,shipped
ORD-002420,David Martinez,1669.86,2023-03-18,shipped
ORD-002421,John Jones,1586.53,2024-04-26,shipped
ORD-002422,Linda Jones,894.68,2024-09-20,delivered
ORD-002423,Patricia Smith,1640.05,2024-08-21,pending
ORD-002424,Jessica Williams,1086.9,2024-04-16,shipped
ORD-002425,Susan Smith,402.57,2024-07-04,cancelled
ORD-002426,Robert Johnson,738.63,2023-07-05,pending
ORD-002427,John Smith,1132.56,2024-07-21,delivered
ORD-002428,Robert Smith,1951.2,2023-09-04,pending
ORD-002429,Sarah Smith,1220.42,2024-05-02,shipped
ORD-002430,Mary Johnson,453.94,2023-12-27,pending
ORD-002431,Jessica Johnson,54.94,2023-06-18,delivered
ORD-002432,Barbara Williams,82.63,2024-11-23,pending
ORD-002433,Linda Smith,547.38,2023-09-30,delivered
ORD-002434,Thomas Johnson,507.63,2023-08-24,shipped
ORD-002435,Richard Martinez,1982.42,2024-10-16,shipped
ORD-002436,James Johnson,496.31,2023-09-09,cancelled
ORD-002437,Karen Williams,530.18,2023-09-10,pending
ORD-002438,James Brown,31.57,2023-03-15,delivered
ORD-002439,Charles Garcia,1205.56,2024-01-26,delivered
ORD-002440,Robert Martinez,413.74,2023-11-27,cancelled
ORD-002441,Jennifer Brown,1473.56,2023-05-04,pending
ORD-002442,Richard Rodriguez,1613.09,2023-07-27,cancelled
ORD-002443,Karen Martinez,789.88,2023-08-15,cancelled
ORD-002444,Elizabeth Williams,1608.9,2023-06-25,delivered
ORD-002445,Karen Garcia,1309.59,2023-07-27,pending
ORD-002446,John Williams,1460.97,2023-09-25,pending
ORD-002447,James Jones,337.07,2023-10-07,delivered
ORD-002448,Richard Martinez,613.8,2024-06-23,pending
ORD-002449,Elizabeth Rodriguez,1918.95,2024-02-29,cancelled
ORD-002450,Jessica Smith,1454.36,2023-06-01,pending
ORD-002451,Mary Brown,518.7,2023-03-18,cancelled
ORD-002452,Patricia Williams,1983.98,2023-02-23,cancelled
ORD-002453,Linda Garcia,923.69,2023-04-05,shipped
ORD-002454,Jessica Davis,1668.52,2023-11-17,shipped
ORD-002455,Karen Miller,1540.57,2024-11-22,shipped
ORD-002456,Jennifer Martinez,231.93,2024-07-07,shipped
ORD-002457,Joseph Smith,1589.42,2024-02-11,cancelled
ORD-002458,Barbara Davis,1609.84,2023-11-05,pending
ORD-002459,David Garcia,373.98,2024-06-09,cancelled
ORD-002460,Michael Brown,356.23,2023-11-09,cancelled
ORD-002461,Thomas Smith,1584.1,2024-06-22,delivered
ORD-002462,James Martinez,446.64,2023-11-18,pending
ORD-002463,Joseph Smith,30061.4,2024-10-02,pending
ORD-002464,Joseph Smith,646.55,2023-06-20,shipped
ORD-002465,Jennifer Smith,733.49,2024-01-08,pending
ORD-002466,Jessica Jones,1158.24,2023-01-04,pending
ORD-002467,John Williams,1292.45,2023-03-02,cancelled
ORD-002468,Karen Brown,674.6,2023-03-06,cancelled
ORD-002469,Richard Smith,1578.05,2023-08-22,delivered
ORD-002470,David Miller,1072.64,2023-05-02,delivered
ORD-002471,Elizabeth Rodriguez,1202.77,2024-07-28,shipped
ORD-002472,Karen Williams,163.05,2023-10-10,delivered
ORD-002473,Karen Rodriguez,1002.65,2023-12-07,cancelled
ORD-002474,William Johnson,1741.53,2024-01-22,cancelled
ORD-002475,Susan Jones,586.63,2023-07-30,pending
ORD-002476,Joseph Rodriguez,1815.99,2024-06-27,shipped
ORD-002477,James Miller,994.73,2024-04-21,pending
ORD-002478,Robert Martinez,1266.56,2024-01-14,pending
ORD-002479,Joseph Garcia,1307.23,2024-10-15,cancelled
ORD-002480,Richard Miller,1888.19,2023-05-19,delivered
ORD-002481,William Rodriguez,1673.99,2024-03-20,shipped
ORD-002482,Patricia Rodriguez,168.54,2024-05-13,delivered
ORD-002483,Barbara Miller,1119.88,2023-11-01,delivered
ORD-002484,Susan Garcia,1428.53,2024-07-14,shipped
ORD-002485,William Williams,1689.79,2023-07-28,pending
ORD-002486,Sarah Smith,1267.91,2023-01-17,cancelled
ORD-002487,James Williams,1152.04,2023-06-27,pending
ORD-002488,David Jones,523.48,2024-05-14,cancelled
ORD-002489,Thomas Rodriguez,1460.67,2024-08-03,delivered
ORD-002490,Jessica Smith,1063.55,2023-10-08,pending
ORD-002491,Elizabeth Martinez,760.22,2023-07-01,pending
ORD-002492,William Brown,1137.78,2023-10-09,cancelled
ORD-002493,Linda Martinez,22.6,2023-08-15,pending
ORD-002494,James Williams,1880.85,2024-02-27,delivered
ORD-002495,Joseph Martinez,261.74,2024-07-28,cancelled
ORD-002496,Elizabeth Smith,918.55,2023-11-14,shipped
ORD-002497,James Williams,257.73,2024-01-29,cancelled
ORD-002498,Charles Davis,1196.75,2024-05-25,shipped
ORD-002499,Thomas Jones,1606.38,2023-10-30,pending
ORD-002500,Robert Johnson,59.43,2023-04-28,cancelled
ORD-002501,David Miller,450.57,2024-06-05,shipped
ORD-002502,Joseph Williams,128.95,2024-06-14,cancelled
ORD-002503,Patricia Garcia,103.07,2023-05-13,shipped
ORD-002504,John Williams,1375.79,2024-07-17,cancelled
ORD-002505,Susan Jones,860.52,2024-01-28,delivered
ORD-002506,Mary Jones,1628.76,2023-10-19,pending
ORD-002507,Patricia Jones,1933.26,2023-04-17,delivered
ORD-002508,Sarah Garcia,225.75,2023-10-13,pending
ORD-002509,Thomas Smith,947.39,2024-06-28,delivered
ORD-002510,Mary Jones,10327.15,2024-08-25,delivered
ORD-002511,Charles Smith,150.41,2024-01-13,delivered
ORD-002512,Sarah Johnson,1761.65,2024-09-07,cancelled
ORD-002513,David Johnson,558.3,2023-03-15,delivered
ORD-002514,Barbara Williams,1649.97,2023-05-07,cancelled
ORD-002515,Patricia Johnson,41154.79,2023-07-03,delivered
ORD-002516,Richard Martinez,1758.89,2023-03-05,shipped
ORD-002517,Thomas Davis,1505.8,2023-10-09,pending
ORD-002518,Jessica Davis,1796.13,2024-07-09,shipped
ORD-002519,James Jones,1881.06,2024-09-26,cancelled
ORD-002520,Barbara Brown,499.53,2023-11-02,delivered
ORD-002521,Elizabeth Smith,1598.97,2023-06-30,pending
ORD-002522,Robert Williams,645.88,2023-09-19,shipped
ORD-002523,Elizabeth Brown,286.16,2024-09-08,delivered
ORD-002524,Robert Garcia,1425.29,2024-11-19,delivered
ORD-002525,Joseph Brown,1918.72,2023-12-23,pending
ORD-002526,Mary Miller,1249.41,2024-05-05,pending
ORD-002527,Jessica Johnson,1728.06,2024-02-17,pending
ORD-002528,Sarah Miller,421.64,2023-12-07,shipped
ORD-002529,Jennifer Miller,1335.31,2024-11-20,cancelled
ORD-002530,Robert Garcia,1446.13,2024-08-27,pending
ORD-002531,Barbara Martinez,849.34,2023-10-28,shipped
ORD-002532,Mary Johnson,801.66,2024-09-28,cancelled
ORD-002533,Sarah Brown,1602.85,2024-05-20,delivered
ORD-002534,Elizabeth Martinez,446.13,2024-03-22,shipped
ORD-002535,Elizabeth Brown,597.76,2023-03-21,cancelled
ORD-002536,John Brown,1086.67,2023-01-01,pending
ORD-002537,Karen Martinez,1586.0,2023-05-23,pending
ORD-002538,Thomas Jones,838.65,2024-06-06,delivered
ORD-002539,Patricia Jones,1444.22,2023-02-07,shipped
ORD-002540,Joseph Brown,503.78,2024-08-04,pending
ORD-002541,Susan Miller,52.13,2023-02-19,pending
ORD-002542,Susan Miller,190.23,2023-05-16,shipped
ORD-002543,Michael Jones,1257.21,2024-02-23,pending
ORD-002544,Jessica Johnson,539.26,2023-10-06,delivered
ORD-002545,David Williams,1677.2,2024-08-25,cancelled
ORD-002546,Karen Williams,53.99,2024-08-04,cancelled
ORD-002547,John Smith,667.94,2024-02-01,cancelled
ORD-002548,Richard Smith,967.47,2023-09-02,pending
ORD-002549,James Williams,1742.53,2024-03-06,pending
ORD-002550,David Brown,532.5,2023-02-08,pending
ORD-002551,Michael Jones,684.64,2023-08-05,pending
ORD-002552,Mary Jones,812.09,2023-10-09,delivered
ORD-002553,Patricia Miller,1980.02,2024-08-30,pending
ORD-002554,James Garcia,733.65,2024-04-03,delivered
ORD-002555,Jessica Jones,461.78,2024-10-25,delivered
ORD-002556,Robert Rodriguez,298.22,2023-02-02,cancelled
ORD-002557,Karen Garcia,47657.08,2024-10-02,shipped
ORD-002558,Michael Martinez,1201.35,2023-12-30,shipped
ORD-002559,James Brown,567.95,2023-06-03,pending
ORD-002560,John Davis,534.06,2024-07-25,shipped
ORD-002561,Richard Smith,1133.69,2023-03-13,cancelled
ORD-002562,Joseph Rodriguez,429.19,2024-11-07,pending
ORD-002563,Susan Smith,922.43,2024-11-20,pending
ORD-002564,William Brown,857.85,2024-09-30,cancelled
ORD-002565,Robert Jones,396.92,2024-07-19,shipped
ORD-002566,David Johnson,1999.18,2023-01-03,delivered
ORD-002567,Richard Rodriguez,38402.09,2024-09-29,shipped
ORD-002568,Robert Rodriguez,616.35,2024-05-27,pending
ORD-002569,Susan Davis,1348.8,2023-06-05,shipped
ORD-002570,Sarah Smith,1651.45,2024-08-13,pending
ORD-002571,Robert Williams,1009.46,2023-12-15,pending
ORD-002572,Linda Brown,347.46,2023-02-10,delivered
ORD-002573,William Smith,1499.38,2023-03-29,delivered
ORD-002574,Karen Brown,616.45,2024-07-09,pending
ORD-002575,Mary Brown,1607.45,2023-04-10,pending
ORD-002576,Elizabeth Smith,1168.06,2024-01-19,delivered
ORD-002577,Patricia Miller,887.92,2023-01-11,shipped
ORD-002578,Patricia Smith,718.47,2024-05-24,shipped
ORD-002579,Susan Garcia,1162.42,2023-08-02,shipped
ORD-002580,Thomas Williams,992.66,2023-08-02,pending
ORD-002581,Barbara Davis,62.3,2024-06-01,pending
ORD-002582,Barbara Johnson,320.76,2024-03-25,cancelled
ORD-002583,Michael Williams,505.21,2023-10-09,delivered
ORD-002584,Elizabeth Rodriguez,1770.0,2023-10-04,shipped
ORD-002585,Michael Smith,1095.12,2023-11-23,shipped
ORD-002586,Barbara Martinez,822.13,2024-07-08,pending
ORD-002587,Karen Martinez,122.93,2024-05-07,pending
ORD-002588,David Williams,957.84,2024-09-26,delivered
ORD-002589,Richard Rodriguez,1856.83,2024-02-22,delivered
ORD-002590,Linda Miller,1628.71,2024-06-02,cancelled
ORD-002591,Charles Williams,320.83,2024-02-13,pending
ORD-002592,William Davis,91.94,2023-08-09,shipped
ORD-002593,Joseph Jones,203.65,2024-11-28,cancelled
ORD-002594,Joseph Williams,330.14,2023-10-30,delivered
ORD-002595,John Garcia,527.16,2023-09-21,cancelled
ORD-002596,Patricia Johnson,677.97,2024-06-13,shipped
ORD-002597,Mary Williams,1229.42,2023-10-09,pending
ORD-002598,Robert Williams,1229.81,2024-04-02,pending
ORD-002599,James Davis,1503.15,2024-09-18,cancelled
ORD-002600,Michael Brown,1918.55,2024-01-28,cancelled
ORD-002601,Jennifer Williams,959.24,2023-04-28,cancelled
